div_id,old_id,name_n,name_ref,name,addname,role,type
obj854,Obj870,obj854-m-177,ppl:mroliver,Mr Oliver,,,
obj855,Obj871,obj855-s-1,ppl:pmpatterson,P. M. Patterson,,sender,
obj855,Obj871,obj855-m-179,,Mr Matthews,,intro,
obj856,Obj872,obj856-s-1,ppl:_magimel,Magimel,,sender,
obj856,Obj872,obj856-on-30,org:org_017,Bibliotheque Universelle,,,
obj856,Obj872,obj856-m-180,ppl:mapictet,Professor Pictet,,,
obj857,Obj873,obj857-s-1,ppl:dbw,DBW,,sender,
obj857,Obj873,obj857-r-1,ppl:mrlarrey,Mr Larrey,,recipient,
obj858,Obj873,add858-s-001,ppl:dbw,[DBW],,sender,
obj858,Obj873,obj858-on-31,org:org_074,the New York Philosophical Society,,recipient,
obj859,Obj874,obj859-s-1,ppl:tco,Thomas Cooper,,sender,
obj859,Obj874,obj859-m-181,ppl:mrmaclure,Mr Maclure,,,
obj859,Obj874,obj859-m-183,ppl:das,Dr Sybert,,,
obj859,Obj874,obj859-m-182,ppl:jcds,M. Correa,,,
obj860,Obj875,obj860-s-1,ppl:astevens,Alex Stevens,,sender,
obj860,Obj875,obj860-m-184,ppl:mrfield,"Mr Field,",,intro,
obj860,Obj875,obj860-on-32,org:org_073,New York Hospital,,,
obj861,Obj876,obj861-s-1,ppl:epb,Elizabeth Patterson [Bonaparte],,sender,
obj861,Obj876,obj861-m-185,ppl:rozel,Madame de Rozel,,,
obj861,Obj876,obj861-m-186,ppl:mrsansaud,Mr Sansaud,,,
obj861,Obj876,obj861-m-187,ppl:slmo,Lady Morgan,,,
obj861,Obj876,obj861-m-188,ppl:mvndv,Mme Villete,,,
obj861,Obj876,obj861-m-189,ppl:mrsansaud,Mr Sansaud,,bearer,
obj862,Obj877,obj862-s-1,ppl:dbw,DBW,,sender,
obj862,Obj877,obj862-r-1,ppl:padfortia,Mr le comte de Fortia,,recipient,
obj863,Obj878,obj863-s-1,ppl:aconst,"[Archibald Constable],",,sender,
obj863,Obj878,obj863-on-33,org:org_028,Constable and Co.,,,
obj863,Obj878,obj863-m-190,ppl:jocham,John Chambers,,,
obj863,Obj878,obj863-m-191,ppl:eispence,Miss Spence,,,
obj863,Obj878,obj863-m-192,ppl:alwilson,Alexander Wilson,,,
obj864,Obj879,obj864-s-1,ppl:fredbronson,Dr Bronson,,sender,
obj864,Obj879,obj864-m-193,ppl:mrgould,Mr Gould,,bearer,
obj864,Obj879,obj864-m-194,,Mr Stevenson,,,
obj865,Obj880,obj865-s-1,ppl:dbw,DBW,,sender,
obj865,Obj880,obj865-on-34,org:org_028,Messrs Constable,,recipient,
obj865,Obj880,obj865-m-195,ppl:eispence,Miss Spence,,,
obj867,Obj882,obj867-s-1,ppl:slmo,Lady Morgan,,sender,
obj867,Obj882,obj867-r-1,ppl:dbw,DBW,,recipient,
obj867,Obj882,obj867-m-196,ppl:mrschiffer,Mr Schiffer,,,
obj867,Obj882,obj867-m-197,ppl:mrsmallot,Madame de Malo,,,
obj867,Obj882,obj867-m-198,ppl:mrbariois,Mr Bariois,,,
obj867,Obj882,obj867-m-199,ppl:mrsherony,Mrs Herony,,,
obj868,Obj883,obj868-s-1,ppl:dbw,DBW,,sender,
obj868,Obj883,obj868-r-1,ppl:aconst,Constable,,recipient,
obj868,Obj883,obj868-m-200,ppl:mrbirkbeck,Mr Birkbeck,,,
obj868,Obj883,obj868-on-36,org:org_089,Royal Institute,,,
obj868,Obj883,obj868-m-201,ppl:_debeauvais,De Beauvais,,,
obj868,Obj883,obj868-m-202,,Dr Didier,,,
obj869,Obj884,obj869-s-1,ppl:dbw,DBW,,sender,
obj869,Obj884,obj869-r-1,ppl:mvnapier,Macvey Napier,,recipient,
obj869,Obj884,obj869-m-203,ppl:ldick,Mr Lander Dick,,,
obj869,Obj884,obj869-m-204,ppl:mrmcbear,Mr McBear /[Mr] Bean,/[Mr] Bean,,
obj869,Obj884,obj869-m-205,ppl:aconst,"Mr Constable,",,,
obj870,Obj885,obj870-s-1,ppl:dbw,DBW,,sender,
obj870,Obj885,obj870-r-1,ppl:jluke,John Luke,,recipient,
obj870,Obj885,obj870-m-206,ppl:jbl,Mr Chevallier,,,
obj870,Obj885,obj870-m-207,ppl:captartoun,Captain Artoun,,,
obj871,Obj886,obj871-s-1,ppl:jmrp,"Joseph Priestley,",,sender,
obj872,Obj887,obj872-s-1,ppl:dbw,DBW,,sender,
obj872,Obj887,obj872-r-1,ppl:aconst,Constable,,recipient,
obj872,Obj887,obj872-m-208,ppl:jocham,Mr Chambers [John Chambers],[John Chambers],,
obj873,Obj888,obj873-m-209,ppl:pcorran,Patrick Corran,,,
obj873,Obj888,obj873-m-210,ppl:tcorran,Thomas Corran,,,
obj874,Obj889,obj874-s-1,ppl:mjmcneal,M. J. McNeal,,sender,
obj874,Obj889,obj874-m-211,ppl:hbf,Fearon,,,
obj875,Obj890,obj875-s-1,ppl:dbw,DBW,,sender,
obj875,Obj890,obj875-r-1,ppl:glm,G L Meason,,recipient,
obj875,Obj890,obj875-m-212,ppl:aconst,Constable,,,
obj876,Obj891,obj876-s-1,ppl:sjul,"Dr Julien,",,sender,
obj877,Obj892,obj877-s-1,ppl:dbw,DBW,,sender,
obj877,Obj892,obj877-r-1,ppl:drellison,Dr Ellison,,recipient,
obj877,Obj892,obj877-m-213,ppl:tcgrattan,Mr Grattan,,,
obj878,Obj893,obj878-s-1,ppl:slmo,Lady Morgan,,sender,
obj878,Obj893,obj878-m-214,ppl:bdpusis,Mr [Beresigor de Pusiser],,,
obj879,Obj894,obj879-s-1,ppl:tjefferson,Thomas Jefferson,,sender,
obj879,Obj894,obj879-r-1,ppl:dbw,DBW,,recipient,
obj879,Obj894,obj879-on-37,org:org_114,Congress,,,
obj879,Obj894,obj879-on-38,org:org_064,The Debures,,,
obj880,Obj895,obj880-s-1,ppl:cecdm,C. Monbret [Charles Etienne Coquebert de Montbret],[Charles Etienne Coquebert de Montbret],sender,
obj881,Obj896,obj881-s-1,ppl:mrpoletica,Mr Poletica,,sender,
obj882,Obj897,obj882-s-1,ppl:mjmcneal,M.J. McNeal,,sender,
obj883,Obj898,obj883-s-1,ppl:cmorgan,Charles Morgan,,sender,
obj883,Obj898,obj883-m-215,ppl:mrsmallot,Mrs Mallot,,,
obj883,Obj898,obj883-m-216,ppl:lafayette,Mr G La Fayette,,,
obj883,Obj898,obj883-m-217,ppl:slmo,Lady Morgan,,,
obj886,Obj900,obj886-s-1,ppl:dbw,DBW,,sender,
obj886,Obj900,obj886-r-1,ppl:caw,Mr Walckenaer [Charles Athanase Walckenaer],[Charles Athanase Walckenaer],recipient,
obj887,Obj901,obj887-s-1,ppl:jhl,James Lawrence [James Henry Lawrence],[James Henry Lawrence],sender,
obj887,Obj901,obj887-m-218,ppl:slmo,Lady Morgan,,,
obj888,Obj902,obj888-s-1,ppl:wsampson,William Sampson,,sender,
obj888,Obj902,obj888-m-219,ppl:mrbeauprise,Mr Beaufries /[Mr] Beauprise,/[Mr] Beauprise,,
obj888,Obj902,obj888-m-220,ppl:mrkauman,Mr Kauman,,,
obj888,Obj902,obj888-m-221,ppl:hgreg,Bishop Gregoire,,,
obj889,Obj903,obj889-s-1,ppl:jhl,James Lawtence,,sender,
obj889,Obj903,obj889-m-222,ppl:slmo,Lady Morgan,,,
obj890,Obj904,obj890-on-39,org:org_074,Phil Soc NY,,,
obj890,Obj904,obj890-on-40,org:org_011,Phil Soc Phil,,,
obj890,Obj904,obj890-on-41,org:org_041,Hist Soc NY,,,
obj891,Obj905,obj891-s-1,ppl:dbw,DBW,,sender,
obj891,Obj905,obj891-r-1,ppl:tjefferson,Jefferson,,recipient,
obj892,Obj906,obj892-s-1,ppl:tcgrattan,Thomas Colley Grattan,,sender,
obj892,Obj906,obj892-m-223,ppl:mrgalignani,Mr Galignani,,,
obj892,Obj906,obj892-m-224,ppl:lcallag,Mr Callaghan,,,
obj892,Obj906,obj892-m-225,,Mr Parker,,,
obj892,Obj906,obj892-m-226,ppl:mrfochalle,Mr Fochalle,,,
obj893,Obj907,obj893-s-1,ppl:jrpoinsett,Poinsett,,sender,
obj893,Obj907,obj893-m-227,ppl:mredward,Mr Edward,,intro,
obj893,Obj907,obj893-m-228,ppl:wpringle,Mr William Pringle,,intro,
obj894,Obj908,obj894-s-1,ppl:fpascalis,Pascalis,,sender,
obj894,Obj908,obj894-m-229,ppl:mroflaherty,O’Flaherty,,,
obj894,Obj908,obj894-m-230,ppl:lvalent,Chevalier Valentin,,,
obj894,Obj908,obj894-m-231,ppl:pbaubieur,Peter Baubieur],,,
obj894,Obj908,obj894-m-232,ppl:jjastor,John Jacob Astor,,bearer,
obj895,Obj908,obj895-s-1,ppl:epb,Elizabeth Patterson [Bonaparte],,sender,
obj895,Obj908,obj895-m-233,ppl:mvndv,Mde de Villette,,,
obj895,Obj908,obj895-m-234,ppl:mmedehocquard,Madame de Hocquard,,,
obj895,Obj908,obj895-m-235,ppl:hwhite,Henry White,,,
obj895,Obj908,obj895-m-236,ppl:mrmcelkiney,Mr McElkiney,,,
obj896,Obj909,obj896-s-1,ppl:efjomard,Jomard,,sender,
obj897,Obj910,obj897-s-1,ppl:epb,Elizabeth Patterson [Bonaparte],,sender,
obj897,Obj910,obj897-m-237,ppl:mvndv,Madame de Villette,,,
obj898,Obj911,obj898-s-1,ppl:jjastor,John Jacob Astor,,sender,
obj899,Obj912,obj899-s-1,ppl:epb,Elizabeth Patterson [Bonaparte],,sender,
obj899,Obj912,obj899-m-238,ppl:mrsansaud,Sansaud,,,
obj899,Obj912,obj899-m-239,ppl:rozel,Madame de Rozelle,,,
obj899,Obj912,obj899-m-240,ppl:madereubele,Made Reubele,,,
obj899,Obj912,obj899-m-241,ppl:mvndv,M de Villette,,,
obj899,Obj912,obj899-m-242,ppl:acdrc,Madame de La Rochefoucauldt,,,
obj899,Obj912,obj899-m-243,ppl:mvndv,Madame de Villette,,,
obj899,Obj912,obj899-m-244,ppl:slmo,Lady Morgan,,,
obj899,Obj912,obj899-on-42,org:org_067,Messrs Flentsch Banker,,,
obj900,Obj913,obj900-s-1,ppl:slmi,"Sam Mitchell [Samuel Latham Mitchill],",[Samuel Latham Mitchill],sender,
obj900,Obj913,obj900-m-245,ppl:aconst,Mr Constable,,,
obj900,Obj913,obj900-m-246,ppl:wtwtone,Mr Tone,,,
obj900,Obj913,obj900-on-43,org:org_084,Polytechnic School,,,
obj900,Obj913,obj900-m-247,ppl:das,Dr Adam Seybert’s,,,
obj900,Obj913,obj900-on-44,org:org_114,Congress,,,
obj900,Obj913,obj900-m-248,ppl:lcjb,Col. Bouchette,,,
obj900,Obj913,obj900-m-249,ppl:gcu,Cuvier,,,
obj900,Obj913,obj900-m-250,ppl:humboldt,Humboldt,,,
obj900,Obj913,obj900-m-251,ppl:salexly,Dr Samuel Alexly,,,
obj901,Obj914,obj901-s-1,ppl:jcmount,[Major] James C. Mountflorence,,sender,
obj902,Obj915,obj902-s-1,ppl:wtwtone,William Th[eobald] W[olfe] Tone,,sender,
obj902,Obj915,obj902-m-252,ppl:wsampson,Mr Sampson,,,
obj902,Obj915,obj902-m-253,ppl:mtone,[Mathilda Tone],,,
obj902,Obj915,obj902-m-254,ppl:twil,Mr Wilson,,,
obj903,Obj916,obj903-s-1,ppl:jcmount,Mountflorence,,sender,
obj903,Obj916,obj903-m-255,ppl:icbarnet,Barnet [Isaac Cox Barnet],[Isaac Cox Barnet],,
obj903,Obj916,obj903-m-256,ppl:wwhitesides,W Whitesides,,,
obj904,Obj917,obj904-s-1,ppl:jcmount,Mountflorence,,sender,
obj904,Obj917,obj904-m-257,ppl:wwhitesides,Mr Whitesides,,,
obj905,Obj918,obj905-s-1,ppl:hmm,"De Mountmorency-Morres,",,sender,
obj906,Obj919,obj906-s-1,ppl:smiller,Col. Samuel Miller,,sender,
obj906,Obj919,obj906-m-258,ppl:rcsykes,Robert C. Sykes,,intro,
obj907,Obj920,obj907-s-1,ppl:mrmutter,Mr Mutter,,sender,
obj908,Obj921,obj908-s-1,ppl:gcpotts,George C. Potts,,sender,
obj908,Obj921,obj908-m-a999,ppl:jqa,Jonathan [John Quincy Adams?],[John Quincy Adams?],,
obj909,Obj922,obj909-s-1,ppl:mcp,M.C. Patterson,,sender,
obj909,Obj922,obj909-m-259,ppl:vjacquemont,Mr Jacquemont,,bearer,
obj909,Obj922,obj909-m-260,ppl:jost,Judge Story,,,
obj909,Obj922,obj909-m-261,ppl:mrcharming,Mr Charming,,,
obj909,Obj922,obj909-m-262,ppl:gcv,Mr Verplanck,,,
obj909,Obj922,obj909-m-263,ppl:hwheaton,Mr Wheaton,,,
obj909,Obj922,obj909-m-264,ppl:svuchs,Sam Vuchstein’s,,,
obj909,Obj922,obj909-on-45,org:org_041,Historical Society,,,
obj909,Obj922,obj909-m-265,ppl:sfj,Dr Jarvis,,,
obj909,Obj922,obj909-m-266,ppl:rwj,Mr Walsh,,,
obj909,Obj922,obj909-m-267,ppl:wirv,Washington Irving,,,
obj909,Obj922,obj909-m-268,ppl:gcrayon,Geoffrey Crayon [Gent?],,,
obj909,Obj922,obj909-m-269,ppl:judgetrumbull,Judge Trumbull,,,
obj909,Obj922,obj909-m-270,ppl:jwcroker,John Wilson Croker],,,
obj909,Obj922,obj909-m-271,ppl:pinpuff,Pindar Puff,,,
obj910,Obj923,obj910-s-1,ppl:jslidell,"John Slidell, Jr",,sender,
obj910,Obj923,obj910-m-272,ppl:jbrisso,J Brissot,,,
obj911,Obj924,obj911-s-1,ppl:cmorgan,Charles Morgan,,sender,
obj911,Obj924,obj911-r-1,ppl:dbw,DBW,,recipient,
obj913,Obj925,obj913-s-1,ppl:humboldt,Humboldt,,sender,
obj914,Obj926,obj914-s-1,ppl:_bauquelin,Bauquelin,,sender,
obj915,Obj927,obj915-s-1,ppl:jpeuchet,Peuchet,,sender,
obj916,Obj928,obj916-s-1,ppl:_gallinoli,Gallinioli,,sender,
obj916,Obj928,obj916-on-46,org:org_045,Imperiale e reale academia economico-agraria dei Georgolfili di Firenze,,,
obj917,Obj929,obj917-s-1,ppl:profhauy,Professor Hauy,,sender,
obj918,Obj930,obj918-s-1,ppl:cmdtalleyrand,Prince de Talleyrand,,sender,
obj919,Obj931,obj919-s-1,ppl:jbjdelambre,Delambre,,sender,
obj919,Obj931,obj919-on-47,org:org_046,"Institute de France, Paris",,,
obj920,Obj932,obj920-s-1,ppl:jpeuchet,Peuchet,,sender,
obj921,Obj933,obj921-s-1,ppl:dbw,DBW,,sender,
obj921,Obj933,obj921-r-1,ppl:tmoo,Thomas Moore,,recipient,
obj922,Obj934,obj922-s-1,ppl:jmrp,Joseph Priestley [Jnr.],,sender,
obj922,Obj934,obj922-m-273,ppl:mamd,Madame Aubley,,,
obj922,Obj934,obj922-m-274,ppl:mamd,Madame Dupond,,,
obj922,Obj934,obj922-m-275,ppl:mmedlutte,Madame de Lutte,,,
obj922,Obj934,obj922-m-276,,Mr la Comte,,,
obj922,Obj934,obj922-m-277,ppl:mjmcneal,Mr McNeal,,,
obj923,Obj935,obj923-s-1,ppl:brong,Mr Brongniard,,sender,
obj924,Obj936,obj924-s-1,ppl:efjomard,Jomard,,sender,
obj925,Obj937,obj925-s-1,ppl:jrpoinsett,Joel Poinsett,,sender,
obj925,Obj937,obj925-m-278,ppl:mrnowell,Mr Nowell,,intro,
obj925,Obj937,obj925-m-279,,Mr Gibbes,,,
obj926,Obj938,obj926-s-1,ppl:mcp,M. C. Paterson,,sender,
obj926,Obj938,obj926-m-280,ppl:jgeh,Heckewelder,,,
obj926,Obj938,obj926-on-48,org:org_041,Historical Society,,,
obj926,Obj938,obj926-m-281,ppl:byron,Lord Byron,,,
obj926,Obj938,obj926-m-282,ppl:bom,Mr O’Meara’s,,,
obj926,Obj938,obj926-m-283,ppl:eev,Mr Everett,,,
obj926,Obj938,obj926-m-284,ppl:gti,Mr Ticknor [George Ticknor],[George Ticknor],,
obj926,Obj938,obj926-on-49,org:org_040,University of Cambridge [Harvard],,,
obj927,Obj939,obj927-s-1,ppl:slmo,Sydney Morgan,,sender,
obj927,Obj939,obj927-m-285,,Mr Armstrong,,,
obj928,Obj940,obj928-s-1,ppl:epc,Mrs Custis,,sender,
obj928,Obj940,obj928-m-286,ppl:lbra,"Mr Bradish,",,intro,
obj928,Obj940,obj928-m-287,ppl:lafayette,Marquis de la Fayette,,,
obj929,Obj941,obj929-s-1,ppl:gshila,Geoffrey St. Hilaire,,sender,
obj930,Obj942,obj930-s-1,ppl:gws,Winfield Scott,,sender,
obj930,Obj942,obj930-m-288,ppl:reg,Dr Griffith,,intro,
obj930,Obj942,obj930-on-50,org:org_115,University of Pennsylvania,,,
obj931,Obj943,obj931-s-1,ppl:dbw,DBW,,sender,
obj931,Obj943,obj931-r-1,ppl:tjefferson,Jefferson,,recipient,
obj932,Obj944,obj932-s-1,ppl:hmm,"Montmorency-Morris,",,sender,
obj932,Obj944,obj932-m-289,ppl:cecdm,Mr Montbret,,,
obj932,Obj944,obj932-m-290,ppl:cecdm,Mr de Montbret,,intro,
obj933,Obj945,obj933-s-1,ppl:dbw,DBW,,sender,
obj933,Obj945,obj933-r-1,ppl:tjefferson,Thomas Jefferson,,recipient,
obj934,Obj946,obj934-s-1,ppl:jbyerley,J. Byerley,,sender,
obj935,Obj947,obj935-s-1,ppl:dbw,DBW,,sender,
obj935,Obj947,obj935-r-1,ppl:wtwtone,William Tone,,recipient,
obj935,Obj947,obj935-m-291,ppl:twil,Mr [Wilson],,,
obj935,Obj947,obj935-m-291a,ppl:mtone,Mrs Wilson,,,
obj935,Obj947,obj935-m-292,ppl:slmo,Lady Morgan,,,
obj935,Obj947,obj935-m-293,ppl:medg,Miss Edgeworth,,,
obj935,Obj947,obj935-m-294,ppl:tmoo,Moore,,,
obj935,Obj947,obj935-on-51,org:org_076,New York Library,,,
obj936,Obj948,obj936-s-1,ppl:dbw,DBW,,sender,
obj936,Obj948,obj936-r-1,ppl:wdua,William Duane,,recipient,
obj936,Obj948,obj936-m-295,ppl:slmo,Lady Morgan,,,
obj936,Obj948,obj936-m-296,ppl:tmoo,Mr Moore,,,
obj937,Obj949,obj937-s-1,ppl:dbw,DBW,,sender,
obj937,Obj949,obj937-r-1,ppl:wmacneven,William McNeven,,recipient,
obj937,Obj949,obj937-on-52,org:org_046,the Institute,,,
obj938,Obj950,obj938-s-1,ppl:jbjdelambre,Delambre,,sender,
obj938,Obj950,obj938-on-53,org:org_046,French institute,,,
obj939,Obj951,obj939-s-1,ppl:lmdlrevelliere,Revelliere-Lepeaux,,sender,
obj940,Obj952,obj940-s-1,ppl:whcurran,Henry Curran,,sender,
obj940,Obj952,obj940-m-297,ppl:jlefarm,J. Lefarm,,intro,
obj941,Obj953,obj941-s-1,ppl:mcp,M. C Patterson,,sender,
obj941,Obj953,obj941-m-298,ppl:eweeks,Ezra Weeks,,intro,
obj942,Obj954,obj942-s-1,ppl:fpascalis,Pascalis,,sender,
obj942,Obj954,obj942-m-299,ppl:eweeks,Ezra Weeks,,intro,
obj942,Obj954,obj942-m-300,ppl:mroflaherty,Mr O’Flaherty,,,
obj942,Obj954,obj942-m-301,ppl:slmi,Dr Mitchell,,,
obj943,Obj955,obj943-s-1,ppl:gcu,"Georges Cuvier,",,sender,
obj944,Obj956,obj944-s-1,ppl:aconst,Archibald Constable,,sender,
obj944,Obj956,obj944-on-54,org:org_033,Faculty of Advocates,,,
obj944,Obj956,obj944-m-302,ppl:glm,Mr Meason,,,
obj944,Obj956,obj944-m-303,ppl:dsmith,Mr Donald Smith,,intro,
obj945,Obj957,obj945-s-1,ppl:rwj,"Robert Walsh,",,sender,
obj945,Obj957,obj945-on-55,org:org_011,American Philosophical Society,,,
obj946,Obj958,obj946-s-1,ppl:gwmurray,G.W. Murray,,sender,
obj946,Obj958,obj946-m-304,ppl:jcaldwell,Caldwell,,,
obj946,Obj958,obj946-m-305,ppl:mrisard,Mr Isard,,,
obj947,Obj959,obj947-s-1,ppl:jcaldwell,John Caldwell,,sender,
obj947,Obj959,obj947-m-306,ppl:gwmurray,[G W Murray],,,
obj947,Obj959,obj947-m-a999,ppl:jocham,John Chambers,,,
obj947,Obj959,obj947-m-307,ppl:mrsparks,Mrs Parks,,,
obj948,Obj960,obj948-s-1,ppl:eag,"Eliza Godefroy,",,sender,
obj948,Obj960,obj948-m-308,ppl:jtducatel,M. Ducatel,,,
obj949,Obj961,obj949-s-1,ppl:glm,"G.L. Meason,",,sender,
obj949,Obj961,obj949-m-309,ppl:aconst,Mr Constable,,,
obj949,Obj961,obj949-on-56,org:org_007,Advocates Library,,,
obj950,Obj962,obj950-s-1,ppl:jmrp,Joseph Priestley,,sender,
obj950,Obj962,obj950-m-310,ppl:tco,Judge Cooper,,,
obj950,Obj962,obj950-on-57,org:org_094,the Senate of the State of Pennsylvania,,,
obj951,Obj963,obj951-s-1,ppl:eag,Eliza Godefroy,,sender,
obj951,Obj963,obj951-m-311,ppl:mgod,[Maximilian Godefroy],,,
obj951,Obj963,obj951-m-312,ppl:mrsdouglas,Mrs Douglas,,intro,
obj951,Obj963,obj951-m-313,ppl:mrswjackson,Mrs Jackson,,,
obj952,Obj964,obj952-s-1,ppl:wtwtone,William Tone,,sender,
obj952,Obj964,obj952-m-314,ppl:gengmason,General Mason’s,,,
obj952,Obj964,obj952-m-315,ppl:cdc,Mr Colden,,,
obj952,Obj964,obj952-m-316,ppl:drdiddie,Dr Diddie,,,
obj952,Obj964,obj952-m-317,ppl:wmacneven,Dr Macneven,,,
obj952,Obj964,obj952-on-58,org:org_076,NY library,,,
obj952,Obj964,obj952-m-318,ppl:mcar,Matthew Carey,,,
obj952,Obj964,obj952-on-59,org:org_050,library of congress,,,
obj952,Obj964,obj952-m-319,ppl:tjefferson,President Jefferson,,,
obj952,Obj964,obj952-m-320,ppl:slmo,Lady Morgan’s,,,
obj952,Obj964,obj952-m-321,ppl:tmoo,Moore’s,,,
obj952,Obj964,obj952-m-a999,ppl:mdbricke,M De Bricke,,,
obj952,Obj964,obj952-m-322,ppl:gcld,Lefebre Desnouettes,,,
obj952,Obj964,obj952-m-323,ppl:fjlefebvre,Duke of Dantsick,,,
obj952,Obj964,obj952-m-324,ppl:mrstretch,Mr Stretch,,,
obj952,Obj964,obj952-m-325,ppl:hgreg,Mr Gregoire,,,
obj952,Obj964,obj952-m-326,ppl:wcorbet,Corbet,,,
obj952,Obj964,obj952-m-327,ppl:_keever,Keever,,,
obj952,Obj964,obj952-m-328,ppl:mmelemore,Mme Lemore,,,
obj952,Obj964,obj952-m-329,ppl:_lemore,[Lemore],,,
obj952,Obj964,obj952-m-330,ppl:_swediour,Swediour[?],,,
obj952,Obj964,obj952-m-331,ppl:mmeperceval,Madame Perceval,,,
obj952,Obj964,obj952-m-333,ppl:cdu,Charles Dupin,,,
obj952,Obj964,obj952-m-b999,ppl:_boudrot,Boudrot,,,
obj952,Obj964,obj952-m-334,ppl:jpbiot,Biot,,,
obj952,Obj964,obj952-m-335,ppl:sdpoisson,Poisson,,,
obj952,Obj964,obj952-on-60,org:org_046,Institute de France,,,
obj952,Obj964,obj952-m-336,ppl:agall,Mr. Gallatin,,,
obj952,Obj964,obj952-m-337,ppl:mtone,Mathilda Tone,,,
obj952,Obj964,obj952-m-338,ppl:twil,Mr Wilson,,,
obj953,Obj965,obj953-s-1,ppl:tjefferson,Thomas Jefferson,,sender,
obj953,Obj965,obj953-m-339,ppl:cbotta,Mr Botta,,,
obj953,Obj965,obj953-m-340,ppl:jvau,John Vaughan,,bearer,
obj953,Obj965,obj953-m-341,ppl:tmrj,Mr Randolph,,,
obj955,Obj966,obj955-s-1,ppl:wblawrence,W B Lawrence,,sender,
obj955,Obj966,obj955-m-342,ppl:wgracie,William Gracie,,,
obj956,Obj967,obj956-s-1,ppl:humboldt,Humboldt,,sender,
obj957,Obj968,obj957-s-1,ppl:blawrence,B. Lawrence,,sender,
obj957,Obj968,obj957-m-343,ppl:mrsblawrence,Mrs L [Mrs Lawrence],[Mrs Lawrence],intro,
obj957,Obj968,obj957-on-62,org:org_098,Geographical society,,,
obj958,Obj969,obj958-s-1,ppl:jrpoinsett,Joel Poinsett,,sender,
obj958,Obj969,obj958-m-344,ppl:hffaber,Mr Henry F. Faber,,bearer,
obj959,Obj970,obj959-s-1,ppl:rmpatterson,R. M. Patterson,,sender,
obj959,Obj970,obj959-m-345,ppl:weh,"Dr Horner,",,intro,
obj959,Obj970,obj959-on-63,org:org_115,U Penn,,,
obj960,Obj971,obj960-s-1,ppl:jrpoinsett,Poinsett,,sender,
obj960,Obj971,obj960-m-346,ppl:epaquenaud,Mr E. Paquenaud,,intro,
obj961,Obj972,obj961-s-1,ppl:cecdm,Coquebert-Montbret,,sender,
obj962,Obj973,add962-m-001,ppl:dog,Lord Ogilvy,,,
obj962,Obj973,obj962-m-347,ppl:wogilvy,Walter Lord Ogilvy,,,
obj962,Obj973,obj962-m-348,ppl:dog,Earl of Ogilvy,,,
obj963,Obj974,obj963-s-1,ppl:jcw,Dr John Campbell White,,sender,
obj963,Obj974,obj963-m-349,ppl:ccharper,Mr Harper,,,
obj963,Obj974,obj963-m-350,ppl:hwhite,Henry white,,,
obj963,Obj974,obj963-on-64,org:org_048,John White & Co,,,
obj963,Obj974,obj963-m-351,ppl:justicesummers,Justice Summers,,,
